age,annual_income,education,dependents,tenure,contract,paperless_billing,senior_citizen,monthlycharges,totalcharges,num_services,has_phone_service,has_internet_service,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,customer_satisfaction,num_complaints,num_service_calls,late_payments,avg_monthly_gb,days_since_last_interaction,credit_score,gender_Female,gender_Male,gender_Other,marital_status_divorced,marital_status_married,marital_status_single,marital_status_widowed,payment_method_bank_transfer,payment_method_credit_card,payment_method_electronic_check,payment_method_mailed_check,churn
1.2627114126167671,-0.81436103033224,1,1.340911768050734,0.6282098297845443,1,0,0,0.7566569823280866,1.1499772363664518,-0.3991307058857294,0,1,1,0,1,1,1,1,0.7908827502794606,-0.8587259867278092,-1.184530098652165,-0.6323647491194629,-0.5610532157212594,0.8568777401464486,0.0160457994008499,1,0,0,0,1,0,0,0,1,0,0,0
-0.74076390291598,-0.8576237855457034,2,0.2229847888248324,-0.418189965491975,1,0,0,-0.5739710858387942,-0.5226932924181228,0.3088937599494372,1,1,1,0,0,0,1,0,-0.5087277519724351,-0.8587259867278092,-0.5120798841051154,-0.6323647491194629,0.1359066345161412,-0.7680872335423169,-0.0771177667112852,0,1,0,0,1,0,0,0,1,0,0,0
1.608138191156896,-1.041601030058226,2,0.2229847888248324,0.5783812681047101,1,0,0,0.663317656176087,1.0484595914727075,1.7249426916197703,1,0,0,0,0,0,1,0,-2.2415417549749628,0.3488535640750888,-0.5120798841051154,-0.6323647491194629,-0.2516573386178868,-0.8348666160226771,0.1907274858611033,0,1,0,0,0,1,0,0,1,0,0,0
-0.1189957015437481,-0.5654029456083947,0,0.2229847888248324,0.5783812681047101,1,1,0,-0.7993602338724992,0.2296086300437662,-1.107155171720896,0,1,1,0,0,1,1,1,0.7908827502794606,0.3488535640750888,-0.5120798841051154,-0.6323647491194629,-0.083385299557883,0.4339416511041671,-0.7874899583163156,1,0,0,0,1,0,0,0,0,1,0,0
-1.017105325748083,-0.7403757299626117,0,-0.8949421904010691,1.325809693302224,1,0,0,-0.1398346851318183,1.1434504286950729,0.3088937599494372,1,1,0,0,0,0,1,1,-0.0755242512218031,-0.8587259867278092,-0.5120798841051154,-0.6323647491194629,1.4158506979642087,-0.1448129970589547,1.0059086893422855,1,0,0,0,0,1,0,0,1,0,0,1
0.986369989784664,-0.5196604955557521,2,0.2229847888248324,-0.2687042804524722,1,1,0,-0.5048710420596006,-0.3060054958447931,1.016918225784604,1,0,0,0,0,0,0,1,0.3576792495288287,-0.8587259867278092,-1.184530098652165,0.9478883548430188,-0.901575909507498,1.0349560934274091,1.099072255454421,1,0,0,0,1,0,0,0,0,0,1,0
-0.0499103458357223,0.7611160897758449,2,0.2229847888248324,-1.016132705649986,2,0,0,1.00664719306852,-0.880553110824901,1.016918225784604,1,1,0,0,0,1,0,1,1.2240862510300927,0.3488535640750888,0.1603703304419343,-0.6323647491194629,1.1818144823035637,-0.1002934087387146,1.203881267330573,0,1,0,0,0,1,0,0,1,0,0,0
-0.6025931914999285,2.8701975953314864,0,0.2229847888248324,0.3292384597055388,1,1,0,-1.1871887518373974,-0.1258944396286564,0.3088937599494372,1,1,1,0,0,1,0,1,0.7908827502794606,-0.8587259867278092,-1.184530098652165,-0.6323647491194629,0.1417575399076573,-0.5454892919411162,0.2606001604452046,0,1,0,0,1,0,0,0,0,1,0,0
-0.1880810572517739,-0.490897400892,2,-0.8949421904010691,-1.0659612673298204,1,1,0,0.7602747856673112,-0.9623017928057594,-0.3991307058857294,1,1,0,0,0,0,1,0,-0.0755242512218031,-0.8587259867278092,-0.5120798841051154,2.5281414588055005,-0.6338384787917202,-0.523229497780996,-0.1935722243514541,0,1,0,1,0,0,0,0,0,1,0,0
1.608138191156896,0.7965781838234149,3,-0.8949421904010691,1.7244381867408978,2,0,0,0.3243294832907232,1.0066702774442349,-0.3991307058857294,1,1,0,0,0,0,0,1,0.3576792495288287,0.3488535640750888,0.1603703304419343,-0.6323647491194629,0.7965908713261421,-0.8571264101827971,1.413499291082877,1,0,0,0,1,0,0,1,0,0,0,0
1.1245407012007156,0.6193703969841927,1,1.340911768050734,2.4718666119384114,1,1,0,-0.1738420365205313,2.446976471603663,-0.3991307058857294,1,1,1,0,0,1,1,1,0.7908827502794606,-0.8587259867278092,0.8328205449889841,-0.6323647491194629,0.0392496774482949,0.2781230919833266,-0.7641990667882819,0,1,0,1,0,0,0,0,1,0,0,0
0.710028566952561,0.1911967372649973,1,2.4588387472766358,-0.9164755822903176,1,1,0,-1.6209633722104506,-0.9317139668793984,-1.107155171720896,1,0,0,0,0,0,0,0,0.7908827502794606,2.7640126656808848,-0.5120798841051154,-0.6323647491194629,-0.901575909507498,-0.8348666160226771,-0.3682539108117075,1,0,0,0,1,0,0,0,1,0,0,1
-0.9480199700400572,1.753178910183871,3,-0.8949421904010691,-0.966304143970152,2,1,0,0.2436524688260105,-0.8747860080396552,-1.107155171720896,0,1,0,0,0,0,1,1,-0.5087277519724351,-0.8587259867278092,0.8328205449889841,0.9478883548430188,0.3982612322717243,2.125686007273293,-1.288244126169042,0,1,0,0,0,1,0,1,0,0,0,0
0.0882603655803291,-0.5688832573958944,1,-0.8949421904010691,-1.0659612673298204,0,1,0,1.0048382913989078,-0.9510004894631336,-0.3991307058857294,1,1,1,1,0,1,1,0,-0.0755242512218031,0.3488535640750888,0.8328205449889841,-0.6323647491194629,-0.1748934598811952,-0.7680872335423169,0.8079361113539986,0,1,0,0,0,1,0,0,0,1,0,1
1.1245407012007156,0.2178086693463468,0,-0.8949421904010691,-1.0659612673298204,2,1,0,-0.9589053611323128,-0.9830855439972028,-1.107155171720896,1,1,0,0,1,0,0,0,-1.808338254224331,0.3488535640750888,0.1603703304419343,0.9478883548430188,1.494018793994864,-0.3451511445000355,-1.602671161797498,0,1,0,0,1,0,0,0,1,0,0,0
1.884479613988999,-0.4450937777508139,2,0.2229847888248324,1.3756382549820585,1,1,1,-0.5938690042045305,0.7686608364389146,-0.3991307058857294,1,1,1,1,0,0,1,1,-0.5087277519724351,0.3488535640750888,1.5052707595360335,-0.6323647491194629,-0.512607719079506,-0.9239057926631574,0.9476814605222011,0,1,0,0,1,0,0,0,1,0,0,0
1.1936260569087414,-0.8274823847307028,3,-0.8949421904010691,0.8275240765038814,1,1,0,1.1857284583601475,0.9293689189573828,2.432967157454937,1,0,0,0,0,1,1,1,-1.375134753473699,-0.8587259867278092,-0.5120798841051154,-0.6323647491194629,-0.901575909507498,-0.7013078510619567,-0.2750903446995724,0,1,0,0,0,0,1,1,0,0,0,0
-0.4644224800838769,-1.0514244995582387,4,-0.8949421904010691,-0.0195614720533009,2,1,0,1.8524896137792783,0.7646682268183599,1.016918225784604,1,1,0,1,1,0,0,1,1.2240862510300927,1.5564331148779866,0.1603703304419343,-0.6323647491194629,-0.3485483319013938,3.171896332798936,1.6580536521272318,0,1,0,0,0,1,0,0,1,0,0,1
0.1573457212883549,-0.2606914622011566,2,0.2229847888248324,1.325809693302224,1,1,0,0.1991534877535453,1.6251754152884226,-1.107155171720896,1,1,0,0,0,0,0,0,-1.808338254224331,0.3488535640750888,0.1603703304419343,-0.6323647491194629,2.564968516857976,-0.5900088802613562,-0.4614174769238426,0,1,0,0,0,1,0,0,1,0,0,1
0.5718578555365095,0.5634270613227551,1,1.340911768050734,-0.966304143970152,2,0,1,-0.4079139125683758,-0.9065549809787636,-1.107155171720896,1,1,0,1,1,1,1,0,-0.9419312527230672,1.5564331148779866,-0.5120798841051154,-0.6323647491194629,-0.4487158322041498,0.2781230919833266,1.73957177247535,1,0,0,0,1,0,0,1,0,0,0,0
-0.74076390291598,-0.3507353810488503,3,0.2229847888248324,-0.7669898972508148,1,0,0,-0.6018281715508249,-0.7408450458523226,-0.3991307058857294,1,1,1,0,1,0,1,1,0.7908827502794606,0.3488535640750888,-0.5120798841051154,-0.6323647491194629,0.4116012965643811,-0.3006315561797953,0.435281846905458,0,1,0,0,0,1,0,0,1,0,0,0
-0.8789346143320316,0.5949729853269518,3,2.4588387472766358,0.5783812681047101,2,1,0,-0.6749077990031658,-0.0423102662805706,0.3088937599494372,1,1,0,0,0,0,1,1,-0.9419312527230672,-0.8587259867278092,-0.5120798841051154,-0.6323647491194629,-0.4349076954801718,0.1445643270226061,-1.381407692281177,1,0,0,0,0,1,0,0,1,0,0,0
-0.8789346143320316,0.2506692685659408,2,-0.8949421904010691,-0.5178470888516435,1,1,0,0.4929191188985986,-0.3095822086298733,1.016918225784604,1,1,0,0,0,1,0,1,-0.0755242512218031,0.3488535640750888,0.8328205449889841,-0.6323647491194629,-0.3824835831721873,-0.7458274393821968,0.0393366909288836,0,1,0,0,0,1,0,1,0,0,0,0
-1.0861906814561089,-0.5391230960077105,0,-0.8949421904010691,-0.7669898972508148,2,1,0,0.6014532190753425,-0.6078966907789891,0.3088937599494372,1,1,0,0,0,1,1,0,-0.5087277519724351,-0.8587259867278092,-1.184530098652165,-0.6323647491194629,-0.8517261955717805,-0.7680872335423169,-0.5545810430359778,0,1,0,0,0,1,0,0,1,0,0,0
0.6409432112445352,-1.0514244995582387,1,-0.8949421904010691,0.0302670896265332,2,1,0,0.3970473304091418,0.340381365849602,1.016918225784604,1,1,0,0,1,0,1,0,-0.0755242512218031,-0.8587259867278092,-1.184530098652165,-0.6323647491194629,0.4410898597376223,0.3003828861434467,0.0160457994008499,1,0,0,0,1,0,0,1,0,0,0,0
-0.74076390291598,-0.7141537763207279,3,0.2229847888248324,1.973580995140069,2,1,1,-0.1908457122148878,0.9583264292886844,-1.107155171720896,1,1,0,1,0,1,1,1,0.3576792495288287,-0.8587259867278092,-0.5120798841051154,-0.6323647491194629,-0.2015735884665087,2.014387036472693,1.1572994842745057,1,0,0,0,1,0,0,0,1,0,0,0
2.160821036821102,0.7162950593693909,1,-0.8949421904010691,1.2261525699425555,1,1,0,0.9777047663547218,1.1453136465179985,-0.3991307058857294,1,1,1,0,1,0,1,0,-0.9419312527230672,1.5564331148779866,0.1603703304419343,-0.6323647491194629,0.7504857368409951,-0.5454892919411162,-0.1469904412953865,0,1,0,1,0,0,0,0,0,1,0,0
1.1245407012007156,1.4496601654561614,3,1.340911768050734,-0.3185328421323065,1,1,0,0.7400150869676528,-0.3063659397688709,1.016918225784604,1,1,1,1,0,0,1,1,-0.5087277519724351,-0.8587259867278092,-0.5120798841051154,-0.6323647491194629,-0.5605851432899381,0.3449024744636868,-0.6593900549121299,1,0,0,0,0,1,0,0,0,1,0,0
-1.017105325748083,-0.8054592535725611,2,-0.8949421904010691,2.4718666119384114,2,1,0,1.0533168561445203,3.58661143487962,0.3088937599494372,0,1,0,0,0,1,1,1,0.7908827502794606,-0.8587259867278092,-1.184530098652165,0.9478883548430188,-0.2516573386178868,0.9013973284666889,-0.5079992599799102,1,0,0,0,1,0,0,0,0,1,0,0
-0.8098492586240058,-0.858061828554739,3,0.2229847888248324,0.179752774666036,1,1,0,-0.5471993411285309,-0.2419019302703306,1.7249426916197703,1,0,0,0,0,0,1,0,0.3576792495288287,0.3488535640750888,0.1603703304419343,-0.6323647491194629,-0.901575909507498,0.2558632978232065,0.7380634367698973,1,0,0,0,1,0,0,1,0,0,0,0
-1.2934467485801862,-0.7976665121368808,4,4.694692705728438,-0.1192185954129694,1,1,0,-0.6430711296179876,-0.2881219319193916,-1.107155171720896,1,1,1,1,0,1,1,0,-0.9419312527230672,0.3488535640750888,-1.184530098652165,0.9478883548430188,-0.4484817959884892,0.9236571226268088,1.1107177012184375,0,1,0,0,0,1,0,0,0,1,0,1
0.9172846340766384,0.171287081697209,2,1.340911768050734,-0.2687042804524722,1,1,0,0.4625295708491107,-0.1219184658815207,-0.3991307058857294,1,1,1,0,0,1,1,0,0.7908827502794606,-0.8587259867278092,-0.5120798841051154,-0.6323647491194629,0.6227019630902828,-0.0780336145785945,-0.4963538142158933,1,0,0,1,0,0,0,0,1,0,0,0
-0.1880810572517739,0.0211792461769593,1,-0.8949421904010691,0.8275240765038814,1,0,1,-1.0876991600087154,0.2999007405300886,-0.3991307058857294,1,1,1,1,1,0,0,0,0.7908827502794606,0.3488535640750888,1.5052707595360335,-0.6323647491194629,5.12438857132279,-0.1893325853791949,0.9476814605222011,1,0,0,1,0,0,0,0,0,1,0,0
1.1936260569087414,2.1245798473224013,0,-0.8949421904010691,2.4718666119384114,2,1,0,-0.91621528172946,1.2709921249072385,-1.107155171720896,1,0,0,0,0,1,0,1,0.7908827502794606,0.3488535640750888,-0.5120798841051154,-0.6323647491194629,-0.901575909507498,-0.5900088802613562,-1.18343511429289,0,1,0,0,1,0,0,0,1,0,0,0
0.9172846340766384,1.5775537039165703,0,0.2229847888248324,-0.8666470206104833,1,0,0,0.1532073853453906,-0.7771057046145553,-0.3991307058857294,1,1,0,1,0,1,0,1,-0.5087277519724351,0.3488535640750888,1.5052707595360335,0.9478883548430188,0.0989289124417593,0.1445643270226061,1.413499291082877,0,1,0,0,0,1,0,0,0,0,1,0
-1.0861906814561089,0.2380039813901023,2,2.4588387472766358,2.4718666119384114,2,0,0,-0.3482201574711669,2.0593218039034946,0.3088937599494372,0,0,0,0,0,0,0,1,0.7908827502794606,0.3488535640750888,-0.5120798841051154,0.9478883548430188,-0.901575909507498,-0.0780336145785945,-0.6826809464401636,0,1,0,0,1,0,0,0,1,0,0,0
0.7791139226605868,1.7848799516625888,2,0.2229847888248324,-0.3185328421323065,1,1,0,-0.7436460624484371,-0.3999205465860642,-1.107155171720896,0,1,1,1,0,1,1,1,-0.0755242512218031,0.3488535640750888,0.1603703304419343,0.9478883548430188,-0.3415272454315745,-0.5677490861012362,0.982617797814252,0,1,0,0,1,0,0,1,0,0,0,0
-0.6716785472079543,1.3070910938164777,1,0.2229847888248324,0.8275240765038814,1,1,0,0.300090200917917,0.9717571244289392,1.016918225784604,1,1,1,0,1,1,0,0,1.2240862510300927,0.3488535640750888,-1.184530098652165,0.9478883548430188,-0.526415855803484,1.502411770789931,-1.3697622465171604,0,1,0,0,0,1,0,0,1,0,0,0
0.433687144120458,-0.2606914622011566,1,1.340911768050734,1.7244381867408978,2,1,0,-0.7349633344342977,0.5869638269568356,-1.107155171720896,1,1,1,1,0,0,1,1,0.7908827502794606,0.3488535640750888,0.1603703304419343,0.9478883548430188,-0.3462079697447873,-0.6790480569018366,1.0059086893422855,1,0,0,1,0,0,0,0,0,1,0,0
0.9172846340766384,-0.2606914622011566,2,3.576765726502537,-0.418189965491975,1,1,0,0.2472702721652351,-0.3380628239231639,1.016918225784604,1,1,0,1,0,0,0,1,-0.9419312527230672,-0.8587259867278092,-1.184530098652165,0.9478883548430188,0.0397177498796161,2.437323125514974,-0.1120541040033359,1,0,0,0,0,1,0,0,1,0,0,0
0.986369989784664,1.855680155015769,2,1.340911768050734,-0.0693900337331352,2,1,0,-0.0765231266953844,0.0141407975211617,0.3088937599494372,1,0,0,0,0,1,0,1,-0.0755242512218031,-0.8587259867278092,-0.5120798841051154,0.9478883548430188,-0.901575909507498,-0.523229497780996,-1.6492529448535658,0,1,0,0,1,0,0,0,0,1,0,0
-0.3953371243758511,-0.3031648387876763,2,0.2229847888248324,0.4288955830652073,1,1,0,-0.149240973813803,0.364359204737489,0.3088937599494372,1,1,1,0,0,0,1,0,0.3576792495288287,0.3488535640750888,0.8328205449889841,0.9478883548430188,-0.2823160828694313,-0.5900088802613562,0.5167999672535762,1,0,0,0,0,1,0,0,1,0,0,0
-1.638873527120315,1.8869871216428424,0,0.2229847888248324,0.0800956513063675,1,1,0,0.3145614142748164,0.2970781873400019,-1.107155171720896,1,1,0,1,0,1,0,0,-2.2415417549749628,0.3488535640750888,-0.5120798841051154,4.108394562767983,-0.1168524783973552,-0.5677490861012362,-0.7991354040803326,0,1,0,0,1,0,0,0,0,0,1,0
2.0917356811130765,0.9511961691530304,0,0.2229847888248324,-0.9164755822903176,2,1,0,-0.7360486754360652,-0.8703664110013466,-0.3991307058857294,1,1,1,1,0,0,0,0,0.3576792495288287,-0.8587259867278092,-0.5120798841051154,-0.6323647491194629,-0.6036478069714969,-0.3451511445000355,-0.6477446091481129,0,1,0,1,0,0,0,0,0,1,0,0
0.2955164327044065,0.5924722622385858,4,-0.8949421904010691,-0.2188757187726379,2,1,0,1.618417737731434,0.4130745873993969,0.3088937599494372,1,1,0,1,1,1,0,1,0.3576792495288287,0.3488535640750888,1.5052707595360335,0.9478883548430188,1.7023110259328382,-0.7235676452220767,-0.3333175735196568,0,1,0,0,1,0,0,0,0,1,0,0
0.0882603655803291,0.4964056616578702,0,-0.8949421904010691,1.8739238717804003,2,1,0,1.3828987403478994,3.4838405541883124,1.7249426916197703,1,1,0,0,0,0,0,0,-1.808338254224331,0.3488535640750888,1.5052707595360335,-0.6323647491194629,-0.1133419351624456,0.0332653562220058,1.2155267130945897,0,1,0,0,1,0,0,0,0,1,0,0
-0.4644224800838769,-0.8467865905783963,1,-0.8949421904010691,0.7776955148240471,1,1,0,-0.4010400862238487,0.5888048636152023,-1.107155171720896,1,1,0,0,1,1,1,1,-0.0755242512218031,0.3488535640750888,2.1777209740830834,-0.6323647491194629,1.2880669242134966,-0.1002934087387146,-0.0188905378912007,0,1,0,1,0,0,0,0,1,0,0,0
-0.6716785472079543,-0.7862312409914018,3,-0.8949421904010691,0.5285527064248758,1,1,0,-1.6842749306468847,-0.3213160446813926,-0.3991307058857294,1,0,0,0,0,0,0,1,-0.0755242512218031,-0.8587259867278092,-1.184530098652165,-0.6323647491194629,-0.901575909507498,0.0777849445422459,0.2722456062092215,0,1,0,0,0,1,0,0,1,0,0,0
-0.6025931914999285,1.098160964155206,1,1.340911768050734,-0.617504212211312,1,1,0,0.3851085793897,-0.4531276150710959,-1.107155171720896,1,1,1,0,1,0,0,1,0.3576792495288287,-0.8587259867278092,-0.5120798841051154,0.9478883548430188,-0.5081610309819538,-0.9239057926631574,-0.1819267785874372,1,0,0,0,0,0,1,0,1,0,0,0
-0.3953371243758511,-0.1749632501313868,1,-0.8949421904010691,0.379067021385373,1,0,0,-0.0761613463614617,0.2749247492370628,1.016918225784604,1,1,1,1,1,1,0,0,1.2240862510300927,0.3488535640750888,-0.5120798841051154,0.9478883548430188,-0.4157167257959989,-0.500969703620876,-0.2285085616435048,0,1,0,0,1,0,0,0,1,0,0,0
0.2264310769963806,0.1872256752984221,3,0.2229847888248324,2.422038050258577,1,1,0,0.330841529301328,2.4122851302339536,1.7249426916197703,1,0,0,0,0,0,0,0,-1.375134753473699,-0.8587259867278092,-1.184530098652165,-0.6323647491194629,-0.901575909507498,-0.6345284685815964,-0.1353449955313697,0,1,0,0,0,1,0,1,0,0,0,0
0.2264310769963806,1.4456587900394593,1,2.4588387472766358,0.6282098297845443,2,1,1,0.7899407730489548,0.9151008848550392,1.016918225784604,0,1,0,1,0,1,1,0,-0.0755242512218031,0.3488535640750888,0.8328205449889841,-0.6323647491194629,-0.0223018472704547,-0.7903470277024369,1.6114718690711642,1,0,0,0,1,0,0,0,0,0,1,0
0.710028566952561,-0.7359182873232855,0,0.2229847888248324,-0.3683614038121408,1,0,0,-0.3091478814075386,-0.3246986722765847,-1.107155171720896,1,1,0,1,0,1,0,0,-0.5087277519724351,0.3488535640750888,-0.5120798841051154,-0.6323647491194629,0.8653975187303717,-0.4787099094607559,0.0160457994008499,0,1,0,0,1,0,0,0,0,0,1,0
0.3646017884124322,-1.0514244995582387,2,0.2229847888248324,0.4787241447450416,1,1,0,-0.2744169693509808,0.4390709122621198,0.3088937599494372,1,1,1,1,1,1,0,0,1.2240862510300927,0.3488535640750888,-0.5120798841051154,-0.6323647491194629,0.5120028330827977,-0.500969703620876,-1.3464713549891263,0,1,0,0,1,0,0,0,0,1,0,0
-0.6025931914999285,-0.7370742948402729,3,1.340911768050734,0.2794098980257045,1,1,0,0.3304797489674054,0.5768880329560744,-1.107155171720896,1,1,0,0,1,0,1,1,1.2240862510300927,-0.8587259867278092,0.1603703304419343,-0.6323647491194629,0.2737539655402611,-0.2783717620196752,-0.100408658239319,0,1,0,0,0,1,0,0,0,0,1,0
